B11,B2,B3,B4,B8,NDBI,NDVI,NDWI,label,year,SAVI,BSI,UI,predicted_label
3607.02301834544,1529.11491865697,1837.54205607476,1827.74022152994,4036.53790238837,-0.0549583207985534,0.377762022797715,-0.37410162854259,0,2024,0.5649312644540538,-0.011898602784211797,-0.056193034699028095,3
2934.66385694028,1352.91137545296,1617.59350874428,1491.73806522766,3474.49354025523,-0.0708219879223297,0.379603562899793,-0.344287526421899,0,2024,0.5988109382150106,-0.04333384093332613,-0.0842278711318849,3
3883.5641033375,1460.08869350144,1779.15468955012,1753.72263863543,4178.59263727811,-0.0365861878406048,0.404878176796204,-0.397589423655735,0,2024,0.6130824623397607,-0.0001236779669489361,-0.03659424437313554,3
3288.39211555823,1360.08970809509,1629.86733373457,1511.3580650015,4346.8548600662,-0.142776665455114,0.480039954040278,-0.450381375140222,0,2024,0.725969209789862,-0.08634441271000018,-0.1386284881009243,3
3147.42070418296,1385.90367138128,1652.01006620523,1551.26357207342,4426.24891664158,-0.165532789516823,0.475832502621207,-0.44995272468186,0,2024,0.7213899310168933,-0.10593526720508507,-0.16885186131467336,3
3484.3156915793,1428.63926891505,1776.35681126448,1607.36383619762,4659.17440895256,-0.1415411869196,0.483968638960104,-0.444841317357581,0,2024,0.7304432620424693,-0.0891036947531523,-0.14426968079650868,3
3953.65273775216,1944.04466858789,2293.80403458213,2541.17939481268,3860.19056195965,0.0120026252716348,0.211337876276862,-0.256626729808405,0,2024,0.3090529429807374,0.05615034714652863,0.011961101881318405,3
2959.06242720708,1525.44793850454,1748.0226880969,1684.86279990682,3360.84341952015,-0.0484563425134501,0.30695929487727,-0.289067928847676,0,2024,0.4981902879318857,-0.025431335032693247,-0.06357388892448969,3
3455.1228107132,1543.06852241949,1817.09790851639,1769.16185675594,3767.95803490821,-0.0323952326419462,0.338859515569634,-0.327597163722279,0,2024,0.5414229083765076,-0.008233443512745584,-0.04331049740148604,3
3454.02428528438,1371.75346072825,1673.75481492626,1536.02791152572,4753.0813120674,-0.157925838396697,0.509202168188829,-0.476470983777386,0,2024,0.7672305113505555,-0.10209573692370177,-0.1582844294341957,3
3403.15365942936,1587.22006665767,1908.6139634346,1945.60211532163,3911.98196775001,-0.0707516590795117,0.336186700273715,-0.332510556638971,0,2024,0.5035041724931997,-0.01386862507242348,-0.0695582876727671,3
3647.21672708441,1635.66847919903,1992.46603659589,1970.06874676333,4576.46197997583,-0.107051283401203,0.394330427251818,-0.386475914635769,0,2024,0.5971546511690158,-0.05028523713217076,-0.11299629837114611,3
2897.0,1299.0,1591.0,1402.0,4677.0,-0.235014523369421,0.538739924329659,-0.49234205488194,0,2024,0.8080434246237355,-0.1632116788321168,-0.23501452336942172,1
3166.03269754768,1375.86103542234,1687.82833787465,1511.9598092643,4924.0068119891,-0.214061543694563,0.526366165659017,-0.485694135619853,0,2024,0.7951677224872389,-0.14774056949772457,-0.21730105426173354,3
3033.29605512707,1326.69572638766,1594.58825388797,1443.47003413832,4193.94487292957,-0.159849589878522,0.47980104490094,-0.441118007957125,0,2024,0.7317798026739878,-0.10441452894418922,-0.16059362478103956,3
3675.54687759445,1400.94757498452,1713.27282744879,1601.38709677419,4302.92869111054,-0.0798496929323683,0.455585706823371,-0.42841534345789,0,2024,0.6862724489761223,-0.03888076402168945,-0.07863429650357659,3
2802.18290701173,1395.87124586217,1590.19164911224,1525.40049653927,3527.02627144146,-0.111999136190598,0.387945198241718,-0.369028503993002,0,2024,0.5941979371993018,-0.06435493666178281,-0.11452352797839997,1
